path,type,likely_timeline,likely_stage,purpose,key_evidence,release_grade_evidence,historical_or_exploratory_only,superseded,cite_in_final_paper,caveats,confidence
docs/EXPERIMENT_112_L4_STAGE3_VERIFIER_MEDIATED_DRY_RUN_DESIGN.md,report_md,V-lineage,Experiment (research arc),Markdown report / design / claim document.,,False,True,False,False,,medium
docs/EXPERIMENT_113_L4_STAGE3_VERIFIER_MEDIATED_DRY_RUN_SCAFFOLD.md,report_md,V-lineage,Experiment (research arc),Markdown report / design / claim document.,,False,True,False,False,,medium
docs/EXPERIMENT_INDEX.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/EXTENDED_VERIFICATION_SCHEDULER.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/FULL_KV_STORAGE_MANAGER.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/FUTURE_RESEARCH.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/FUTURE_RESEARCH_ASYMMETRIC_KV.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/FUTURE_ROADMAP_V6_V8.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/GPU_MEMORY_METHODOLOGY.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/HISTORICAL_ARTIFACT_INVENTORY.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,True,,low
docs/IMPLEMENTATION_PLAN.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/INSTALL.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/KIVI_ADAPTER_PROTOTYPE.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/KIVI_KVQUANT_INTEGRATION_RESEARCH.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/KVPRESS_INTEGRATION_RESEARCH.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/KVPRESS_KNORM_VALIDATION.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/KVQUANT_ADAPTER_PROTOTYPE.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/KVQUANT_RUNPOD_VALIDATION.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/LAUNCH_NARRATIVE_DRAFT.md,launch_artifact,unknown,,Public launch / leaderboard surface.,,False,False,False,False,,low
docs/LAUNCH_READINESS_GAP_AUDIT.md,launch_artifact,unknown,,Public launch / leaderboard surface.,,False,False,False,False,,low
docs/LAUNCH_VALIDATION_REPORT.md,launch_artifact,unknown,,Public launch / leaderboard surface.,,False,False,False,False,,low
docs/LMCACHE_PROTOTYPE_PATH.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/MATERIALIZED_COMPRESSED_DRAFT_BACKEND.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/METRICS.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/METRIC_DEFINITIONS.md,report_md,unknown,,Markdown report / design / claim document.,,True,False,False,True,,high
docs/NON_GOALS.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/NOVELTY_AUDIT.md,report_md,unknown,,Markdown report / design / claim document.,,True,False,False,True,,high
docs/PAPER_LIKE_REPRODUCTION_PANEL.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/PARALLEL_WORK_INTEGRATION_REPORT.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/PHASE_10_EXTERNAL_METHODS_SUMMARY.md,report_md,Phase-lineage,Numbered phase 10 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_16_CLOSEOUT.md,report_md,Phase-lineage,Numbered phase 16 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_17B_BROADER_MODEL_VALIDATION.md,report_md,Phase-lineage,Numbered phase 17 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_17C_LONG_CONTEXT_VALIDATION.md,report_md,Phase-lineage,Numbered phase 17 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_17D_INTEGRATION_DESIGN_REVIEW.md,report_md,Phase-lineage,Numbered phase 17 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_17_CLAIM_SAFE_DEMO.md,report_md,Phase-lineage,Numbered phase 17 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_17_DEMO_SCRIPT.md,report_md,Phase-lineage,Numbered phase 17 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_18A_INTEGRATION_SAFETY_SPEC.md,report_md,Phase-lineage,Numbered phase 18 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_18B_GUARDED_DRAFT_SHADOW_NO_COMMIT.md,report_md,Phase-lineage,Numbered phase 18 (safety/runtime ladder),Markdown report / design / claim document.,,False,True,False,False,,medium
docs/PHASE_18C_GUARDED_DRAFT_SHADOW_PANEL_VALIDATION.md,report_md,Phase-lineage,Numbered phase 18 (safety/runtime ladder),Markdown report / design / claim document.,,False,True,False,False,,medium
docs/PHASE_18D_SHADOW_TOP1_EXTRACTION_HARDENING.md,report_md,Phase-lineage,Numbered phase 18 (safety/runtime ladder),Markdown report / design / claim document.,,False,True,False,False,,medium
docs/PHASE_18E_SHADOW_PROPOSAL_PROVENANCE_AUDIT.md,report_md,Phase-lineage,Numbered phase 18 (safety/runtime ladder),Markdown report / design / claim document.,,False,True,False,False,,medium
docs/PHASE_19A_ROUND_LOG_DRAFT_PROPOSAL_SOURCE.md,report_md,Phase-lineage,Numbered phase 19 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_19B_ROUND_LOG_PROPOSAL_SOURCE_COMPARISON.md,report_md,Phase-lineage,Numbered phase 19 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_19C_L3_PROMOTED_SOURCE_VALIDATION.md,report_md,Phase-lineage,Numbered phase 19 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_20A_PRE_L4_SAFETY_GATE_REVIEW.md,report_md,Phase-lineage,Numbered phase 20 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_20B_L4_VERIFIER_MEDIATED_DESIGN_SPEC.md,report_md,Phase-lineage,Numbered phase 20 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_20C_L4_CONTRACT_TESTS_NO_RUNTIME.md,report_md,Phase-lineage,Numbered phase 20 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_20D_L4_INTEGRATION_PLAN_REVIEW.md,report_md,Phase-lineage,Numbered phase 20 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21A_L4_NOOP_OPT_IN_SCAFFOLD.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21B_L4_NOOP_SCAFFOLD_PANEL_VALIDATION.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21C_L4_TRACE_ONLY_DRY_RUN_DESIGN.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21D_L4_TRACE_ONLY_DRY_RUN_SCAFFOLD.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21E_L4_TRACE_ONLY_DRY_RUN_PANEL_VALIDATION.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21F_L4_VERIFIER_EVIDENCE_TRACE_SCHEMA_DESIGN.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21G_L4_VERIFIER_EVIDENCE_TRACE_SCHEMA_SCAFFOLD.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21H_L4_VERIFIER_TRACE_SCHEMA_EXAMPLE_VALIDATION.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21I_L4_TRACE_SCHEMA_ADVERSARIAL_INJECTION_PANEL.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21J_L4_VERIFIER_RUNTIME_INSTRUMENTATION_DESIGN.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21K_L4_STAGE3_VERIFIER_MEDIATED_DRY_RUN_DESIGN.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PHASE_21L_L4_STAGE3_VERIFIER_MEDIATED_DRY_RUN_SCAFFOLD.md,report_md,Phase-lineage,Numbered phase 21 (safety/runtime ladder),Markdown report / design / claim document.,,False,False,False,False,,medium
docs/PRACTICALITY_GAP_ANALYSIS.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/PRELAUNCH_HARDENING_PLAN.md,launch_artifact,unknown,,Public launch / leaderboard surface.,,False,False,False,False,,low
docs/PRELAUNCH_HARDENING_REPORT.md,launch_artifact,unknown,,Public launch / leaderboard surface.,,False,False,False,False,,low
docs/PRIVATE_FUTURE_POST_NOTES_EXPERIMENT_003.md,report_md,V-lineage,Experiment (research arc),Markdown report / design / claim document.,,False,True,False,False,,medium
docs/PROBLEM.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/PROJECT_LINEAGE.md,report_md,unknown,,Markdown report / design / claim document.,,True,False,False,True,,high
docs/PROJECT_STATUS_V0.10.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/PROJECT_STATUS_V0.11.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/PROJECT_STATUS_V0.4.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/PROJECT_STATUS_V0.8.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/PROJECT_STATUS_V0.9.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/PUBLIC_VISUAL_PACKAGE.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/QUICKSTART.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/RAW_ARTIFACT_POLICY.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/RELATED_WORK_KV_CACHE_COMPRESSION.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/RELEASE_CHECKLIST.md,report_md,release gate,Gate R0/R1/R2,Markdown report / design / claim document.,,False,False,False,False,,medium
docs/RELEASE_EVIDENCE_STATUS.md,report_md,release gate,Gate R0/R1/R2,Markdown report / design / claim document.,,True,False,False,True,,high
docs/RELEASE_NOTES_V0.10.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/RELEASE_NOTES_V0.11.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/RELEASE_NOTES_V0.2.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/RELEASE_NOTES_V0.3.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/RELEASE_NOTES_V0.4.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/RELEASE_NOTES_V0.5.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/RELEASE_NOTES_V0.6.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/RELEASE_NOTES_V0.7.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/RELEASE_NOTES_V0.8.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/RELEASE_NOTES_V0.9.0.md,report_md,V-lineage,Versioned prototype milestone,Markdown report / design / claim document.,,False,True,False,False,,medium
docs/REMOTE_PREFIX_CACHE_SEMANTICS.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/REPRODUCIBILITY.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,True,,low
docs/REPRO_CHECKLIST.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/RESEARCH.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/RESEARCH_BACKLOG.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/RESTORED_VERIFIER_RUNNER.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/RESULTS_SUMMARY.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/RISKS.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/ROADMAP.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/SERVING_CACHE_LIFECYCLE_HARNESS.md,report_md,unknown,,Markdown report / design / claim document.,,False,True,False,False,,low
docs/SERVING_CONTEXT_FEASIBILITY.md,report_md,unknown,,Markdown report / design / claim document.,,False,True,False,False,,low
docs/SERVING_SIDECAR_PROBE_REFRESH.md,report_md,unknown,,Markdown report / design / claim document.,,False,True,False,False,,low
docs/SPAN_VERIFICATION_DESIGN.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/THESIS.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/THROUGHPUT_BENCHMARK_HARNESS.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/TURBOQUANT_ADAPTER_PROTOTYPE.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/TURBOQUANT_INTEGRATION_RESEARCH.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/TURBOQUANT_PRODUCTION_FIDELITY_FEASIBILITY.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/TURBOQUANT_PRODUCTION_TOOLCHAIN_PREP.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/V10_PROMPT_SUITES.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
docs/V10_READINESS_ASSESSMENT.md,report_md,unknown,,Markdown report / design / claim document.,,False,False,False,False,,low
